epoch,step,loss_contrastive,loss_order,loss_domain,loss_total,time_s
1,11,0.14663612842559814,1.803497314453125,1.919189453125,1.2634422779083252,125.21
1,12,0.2730060815811157,1.760498046875,1.985595703125,1.3968342542648315,127.88
1,13,0.19746631383895874,1.765625,1.924652099609375,1.3045494556427002,130.01
1,14,0.23035097122192383,1.80975341796875,1.788909912109375,1.3099501132965088,135.73
1,15,0.2560039758682251,1.82489013671875,1.810333251953125,1.3465709686279297,136.24
1,16,0.3198944330215454,1.789398193359375,1.827606201171875,1.4049957990646362,138.77
1,17,0.20535683631896973,1.806121826171875,1.78021240234375,1.281257152557373,139.29
1,18,0.10278987884521484,1.8199462890625,1.8037109375,1.1898870468139648,141.86
1,19,0.1741124391555786,1.83111572265625,1.827178955078125,1.2716009616851807,142.38
1,20,0.2556823492050171,1.799835205078125,1.88983154296875,1.3625824451446533,144.88
1,21,0.18834972381591797,1.755523681640625,1.7939453125,1.253190517425537,145.39
1,22,0.2302265167236328,1.80169677734375,1.809967041015625,1.3137257099151611,147.91
1,23,0.2862147092819214,1.768890380859375,1.875335693359375,1.3794825077056885,148.42
1,24,0.268049955368042,1.81353759765625,1.848907470703125,1.3667834997177124,150.97
1,25,0.15189194679260254,1.784576416015625,1.78814697265625,1.2237091064453125,151.48
1,26,0.18757712841033936,1.789794921875,1.823272705078125,1.2714974880218506,154.05
1,27,0.1909773349761963,1.80279541015625,1.830841064453125,1.2810683250427246,154.57
1,28,0.3383420705795288,1.8077392578125,1.824005126953125,1.4278655052185059,156.99
1,29,0.18794703483581543,1.751068115234375,1.840972900390625,1.265559434890747,157.51
1,30,0.18343031406402588,1.757110595703125,1.86029052734375,1.268650770187378,159.96
1,31,0.3424344062805176,1.792572021484375,1.71136474609375,1.393615484237671,160.47
1,32,0.302945077419281,1.76318359375,1.789337158203125,1.3687013387680054,162.97
1,33,0.2568480968475342,1.812469482421875,1.85662841796875,1.3575775623321533,163.49
1,34,0.13270485401153564,1.84832763671875,1.78253173828125,1.2219626903533936,166.04
1,35,0.1578216552734375,1.761688232421875,1.77606201171875,1.219146728515625,166.56
1,36,0.25316548347473145,1.780914306640625,1.7874755859375,1.3236825466156006,169.03
1,37,0.10867953300476074,1.7801513671875,1.72943115234375,1.1615543365478516,169.54
1,38,0.17157673835754395,1.750946044921875,1.796630859375,1.2358498573303223,172.01
1,39,0.17712146043777466,1.803314208984375,1.7683258056640625,1.2486135959625244,172.53
1,40,0.17299628257751465,1.786529541015625,1.780609130859375,1.2431379556655884,174.99
1,41,0.17508983612060547,1.79888916015625,1.77410888671875,1.2469892501831055,175.5
1,42,0.1992490291595459,1.798736572265625,1.770477294921875,1.2700132131576538,178.02
1,43,0.1927037239074707,1.76959228515625,1.77178955078125,1.2551183700561523,178.53
1,44,0.20195740461349487,1.773651123046875,1.805999755859375,1.2758526802062988,181.08
1,45,0.20269274711608887,1.80816650390625,1.802337646484375,1.285844087600708,181.59
1,46,0.17620360851287842,1.758026123046875,1.75848388671875,1.2311567068099976,184.1
1,47,0.12978589534759521,1.766815185546875,1.79302978515625,1.1977393627166748,184.61
1,48,0.14019989967346191,1.75750732421875,1.83880615234375,1.2190940380096436,187.08
1,49,0.12258851528167725,1.810882568359375,1.79095458984375,1.2031397819519043,187.59
1,50,0.13167119026184082,1.8009033203125,1.80615234375,1.2137880325317383,190.09
1,51,0.21954095363616943,1.83575439453125,1.746002197265625,1.2940679788589478,190.6
1,52,0.1917089819908142,1.745361328125,1.758880615234375,1.2429816722869873,193.2
1,53,0.1441023349761963,1.748382568359375,1.709136962890625,1.1813582181930542,193.71
1,54,0.12932515144348145,1.769989013671875,1.791595458984375,1.197800636291504,196.33
1,55,0.18446850776672363,1.84832763671875,1.709930419921875,1.251945972442627,196.84
1,56,0.09069681167602539,1.74713134765625,1.78912353515625,1.1515733003616333,199.41
1,57,0.13443255424499512,1.76904296875,1.761627197265625,1.1936335563659668,199.92
1,58,0.07102394104003906,1.76678466796875,1.76922607421875,1.1318272352218628,202.45
1,59,0.08934193849563599,1.785797119140625,1.796539306640625,1.1640429496765137,202.97
1,60,0.10318183898925781,1.785888671875,1.7509765625,1.1642414331436157,205.3
2,0,0.16243207454681396,1.775482177734375,1.71453857421875,1.2094383239746094,209.65
2,1,0.09496283531188965,1.734893798828125,1.771087646484375,1.1467573642730713,210.16
2,2,0.10474944114685059,1.788604736328125,1.764495849609375,1.1706796884536743,212.66
2,3,0.1900167465209961,1.776153564453125,1.835357666015625,1.273470163345337,213.17
2,4,0.08394026756286621,1.789581298828125,1.777435302734375,1.1540453433990479,215.64
2,5,0.14189398288726807,1.72442626953125,1.7247314453125,1.1766413450241089,216.16
2,6,0.25073254108428955,1.81427001953125,1.815460205078125,1.3396515846252441,221.27
2,7,0.2052311897277832,1.716888427734375,1.762451171875,1.2490332126617432,221.78
2,8,0.10656261444091797,1.80963134765625,1.799652099609375,1.189347743988037,224.31
2,9,0.15367329120635986,1.739593505859375,1.795379638671875,1.214165210723877,224.82
2,10,0.13552188873291016,1.802886962890625,1.714935302734375,1.190868616104126,227.42
2,11,0.17262983322143555,1.734222412109375,1.796142578125,1.2317394018173218,227.93
2,12,0.16561949253082275,1.7822265625,1.796112060546875,1.2391210794448853,230.56
2,13,0.10643899440765381,1.783233642578125,1.8778076171875,1.2047514915466309,231.07
2,14,0.09980642795562744,1.78216552734375,1.822723388671875,1.1812732219696045,233.66
2,15,0.14436805248260498,1.7447509765625,1.78741455078125,1.2040177583694458,234.18
2,16,0.19240856170654297,1.72344970703125,1.80816650390625,1.2518935203552246,236.63
2,17,0.1567091941833496,1.793487548828125,1.722381591796875,1.2114700078964233,237.14
2,18,0.0575442910194397,1.78936767578125,1.82666015625,1.1423527002334595,239.66
2,19,0.09006619453430176,1.774444580078125,1.733734130859375,1.1425198316574097,240.17
2,20,0.12165844440460205,1.8123779296875,1.807342529296875,1.2075746059417725,242.71
2,21,0.08262109756469727,1.7896728515625,1.76824951171875,1.1499979496002197,243.22
2,22,0.06419086456298828,1.83782958984375,1.83477783203125,1.16597318649292,245.72
2,23,0.10952615737915039,1.735321044921875,1.81365966796875,1.174220323562622,246.24
2,24,0.14359831809997559,1.7691650390625,1.786224365234375,1.2102152109146118,248.75
2,25,0.16628527641296387,1.808746337890625,1.8720703125,1.270530343055725,249.26
2,26,0.06576251983642578,1.79046630859375,1.8013916015625,1.143319845199585,251.86
2,27,0.16538375616073608,1.7493743896484375,1.805267333984375,1.231776237487793,252.37
2,28,0.13195502758026123,1.751190185546875,1.77978515625,1.1912477016448975,254.85
2,29,0.055404603481292725,1.768310546875,1.807708740234375,1.128210425376892,255.36
2,30,0.06037116050720215,1.719024658203125,1.7637939453125,1.1052167415618896,257.89
2,31,0.10838079452514648,1.74560546875,1.769195556640625,1.1628210544586182,258.41
2,32,0.0961102843284607,1.74517822265625,1.76043701171875,1.1477949619293213,260.96
2,33,0.17074787616729736,1.77386474609375,1.860595703125,1.2610859870910645,261.48
2,34,0.1570415496826172,1.75543212890625,1.86407470703125,1.2428936958312988,263.99
2,35,0.06948602199554443,1.767425537109375,1.74163818359375,1.122205138206482,264.51
2,36,0.07827568054199219,1.74652099609375,1.842742919921875,1.1550548076629639,267.06
2,37,0.11321914196014404,1.76739501953125,1.8681640625,1.2038869857788086,267.57
2,38,0.1456470489501953,1.72271728515625,1.77386474609375,1.1946216821670532,270.17
2,39,0.15728670358657837,1.689910888671875,1.876434326171875,1.2271902561187744,270.68
2,40,0.0987323522567749,1.6275634765625,1.8162841796875,1.1318867206573486,273.25
2,41,0.06815958023071289,1.757049560546875,1.84136962890625,1.1476852893829346,273.76
2,42,0.13723886013031006,1.80474853515625,1.836883544921875,1.2297284603118896,276.28
2,43,0.09975588321685791,1.827362060546875,1.79931640625,1.1877593994140625,276.8
2,44,0.1654665470123291,1.711334228515625,1.802734375,1.2196872234344482,279.31
2,45,0.1162039041519165,1.72186279296875,1.770294189453125,1.163851022720337,279.83
2,46,0.14145851135253906,1.700469970703125,1.853302001953125,1.207590103149414,282.36
2,47,0.0884695053100586,1.78045654296875,1.820037841796875,1.1686179637908936,282.88
2,48,0.19636952877044678,1.740631103515625,1.7850341796875,1.254069209098816,285.48
2,49,0.07886946201324463,1.70745849609375,1.815460205078125,1.1357450485229492,285.99
2,50,0.07099473476409912,1.663604736328125,1.8536376953125,1.1261675357818604,288.52
2,51,0.11109626293182373,1.6572418212890625,1.83465576171875,1.158665657043457,289.03
2,52,0.15104448795318604,1.836334228515625,1.865570068359375,1.2616157531738281,291.55
2,53,0.1877293586730957,1.680267333984375,1.816650390625,1.236804723739624,292.07
2,54,0.15325915813446045,1.6618804931640625,1.76275634765625,1.180650234222412,294.55
2,55,0.20413291454315186,1.787078857421875,1.8748779296875,1.302720069885254,295.06
2,56,0.05588209629058838,1.720916748046875,1.771514892578125,1.103611707687378,297.61
2,57,0.06972265243530273,1.751190185546875,1.825592041015625,1.1427574157714844,298.12
2,58,0.07648122310638428,1.7848052978515625,1.869293212890625,1.17271089553833,300.64
2,59,0.1170891523361206,1.73388671875,1.838623046875,1.1888420581817627,301.15
2,60,0.06344687938690186,1.7562255859375,1.8201904296875,1.1363717317581177,303.46
3,0,0.11079883575439453,1.6390380859375,1.78204345703125,1.1371233463287354,308.01
3,1,0.09139645099639893,1.628662109375,1.788604736328125,1.1165765523910522,308.53
3,2,0.11602580547332764,1.6560211181640625,1.7921142578125,1.1504664421081543,311.08
3,3,0.2310660481452942,1.650665283203125,1.839569091796875,1.2781364917755127,311.59
3,4,0.05604434013366699,1.711151123046875,1.861480712890625,1.1278339624404907,316.71
3,5,0.07651376724243164,1.686798095703125,1.80169677734375,1.123062252998352,317.23
3,6,0.041899800300598145,1.724700927734375,1.833740234375,1.1094322204589844,319.73
3,7,0.12573528289794922,1.670928955078125,1.768096923828125,1.1574430465698242,320.24
3,8,0.08327493071556091,1.6531982421875,1.80242919921875,1.1199631690979004,322.74
3,9,0.03692281246185303,1.6986541748046875,1.820404052734375,1.0926403999328613,323.26
3,10,0.14789164066314697,1.70208740234375,1.75433349609375,1.1848180294036865,325.77
3,11,0.10322070121765137,1.6217803955078125,1.797332763671875,1.1289546489715576,326.28
3,12,0.08904421329498291,1.6929931640625,1.780029296875,1.130950927734375,328.88
3,13,0.06629598140716553,1.7668609619140625,1.792205810546875,1.1340160369873047,329.39
3,14,0.067635178565979,1.6705474853515625,1.7523193359375,1.0944952964782715,331.88
3,15,0.06462132930755615,1.606964111328125,1.758026123046875,1.0741184949874878,332.4
3,16,0.11100590229034424,1.680938720703125,1.7696533203125,1.1461834907531738,334.94
3,17,0.05942213535308838,1.6598358154296875,1.767547607421875,1.087637186050415,335.46
3,18,0.1330593228340149,1.672088623046875,1.753143310546875,1.1606290340423584,338.05
3,19,0.03623652458190918,1.76202392578125,1.82183837890625,1.111395239830017,338.56
3,20,0.301000714302063,1.7251739501953125,1.79119873046875,1.3559125661849976,341.06
3,21,0.0593876838684082,1.6201629638671875,1.775146484375,1.0779805183410645,341.58
3,22,0.12041091918945312,1.728485107421875,1.7698974609375,1.1699256896972656,344.08
3,23,0.11625474691390991,1.5753936767578125,1.821807861328125,1.1354153156280518,344.6
3,24,0.11674278974533081,1.726165771484375,1.786773681640625,1.1706247329711914,347.07
3,25,0.07270431518554688,1.7182464599609375,1.796905517578125,1.1272499561309814,347.58
3,26,0.07846009731292725,1.63421630859375,1.793731689453125,1.1068445444107056,350.1
3,27,0.05864793062210083,1.6234283447265625,1.7843017578125,1.0809669494628906,350.61
3,28,0.09582853317260742,1.6892242431640625,1.782501220703125,1.1373462677001953,353.14
3,29,0.10487747192382812,1.7010040283203125,1.78607177734375,1.1510002613067627,353.65
3,30,0.06568717956542969,1.559112548828125,1.778839111328125,1.0670726299285889,356.17
3,31,0.12477421760559082,1.615753173828125,1.80889892578125,1.152169942855835,356.68
3,32,0.08709132671356201,1.549774169921875,1.795806884765625,1.0907657146453857,359.23
3,33,0.1066281795501709,1.66546630859375,1.8043212890625,1.14756441116333,359.74
3,34,0.07866430282592773,1.5934600830078125,1.804412841796875,1.0980262756347656,362.28
3,35,0.12614470720291138,1.61749267578125,1.796661376953125,1.150390863418579,362.8
3,36,0.07999932765960693,1.5844573974609375,1.7742919921875,1.087624192237854,365.41
3,37,0.06447392702102661,1.6839752197265625,1.774749755859375,1.1020914316177368,365.93
3,38,0.13929438591003418,1.6132354736328125,1.779083251953125,1.1569900512695312,368.43
3,39,0.04820990562438965,1.681060791015625,1.775726318359375,1.0852460861206055,368.94
3,40,0.13307613134384155,1.53533935546875,1.807861328125,1.1360363960266113,371.42
3,41,0.13128769397735596,1.616363525390625,1.792877197265625,1.154059886932373,371.94
3,42,0.06293463706970215,1.5767974853515625,1.759857177734375,1.0639311075210571,374.44
3,43,0.11252665519714355,1.832305908203125,1.77618408203125,1.1950737237930298,374.95
3,44,0.1300545334815979,1.5737457275390625,1.801361083984375,1.1425867080688477,377.49
3,45,0.06646183133125305,1.649017333984375,1.769134521484375,1.0919075012207031,378.01
3,46,0.12314081192016602,1.7196807861328125,1.781768798828125,1.1735756397247314,380.55
3,47,0.04302734136581421,1.543975830078125,1.8060302734375,1.0480291843414307,381.06
3,48,0.09438806772232056,1.6571044921875,1.78179931640625,1.1260592937469482,383.53
3,49,0.043508946895599365,1.5422515869140625,1.77935791015625,1.039991855621338,384.05
3,50,0.07627671957015991,1.620025634765625,1.778045654296875,1.0956981182098389,386.52
3,51,0.04016768932342529,1.8020782470703125,1.778961181640625,1.1144795417785645,387.04
3,52,0.07331621646881104,1.5499420166015625,1.770294189453125,1.0693871974945068,389.63
3,53,0.12118017673492432,1.6566925048828125,1.754974365234375,1.1446802616119385,390.15
3,54,0.06439650058746338,1.640960693359375,1.795745849609375,1.0954084396362305,392.71
3,55,0.07698029279708862,1.4561920166015625,1.822052001953125,1.0604535341262817,393.22
3,56,0.20529836416244507,1.6202774047851562,1.817657470703125,1.2366788387298584,395.71
3,57,0.0355602502822876,1.510986328125,1.779144287109375,1.022599458694458,396.22
3,58,0.07207781076431274,1.585601806640625,1.79498291015625,1.0862531661987305,398.7
3,59,0.05072605609893799,1.5150604248046875,1.777496337890625,1.0384931564331055,399.22
3,60,0.043247342109680176,1.5018157958984375,1.778717041015625,1.027407169342041,401.49
4,0,0.05198252201080322,1.615478515625,1.7933349609375,1.0746266841888428,405.88
4,1,0.11074328422546387,1.431549072265625,1.776458740234375,1.0731456279754639,406.39
4,2,0.11220228672027588,1.5420379638671875,1.73284912109375,1.0946685075759888,408.9
4,3,0.030914127826690674,1.5814666748046875,1.7664794921875,1.0352981090545654,409.41
4,4,0.042864322662353516,1.410247802734375,1.792083740234375,1.0035638809204102,411.89
4,5,0.04993641376495361,1.45867919921875,1.7738037109375,1.0196813344955444,414.72
4,6,0.12853634357452393,1.6035614013671875,1.786529541015625,1.1455636024475098,417.55
4,7,0.05161195993423462,1.5818328857421875,1.804046630859375,1.067375898361206,418.06
4,8,0.158932626247406,1.551910400390625,1.783172607421875,1.1594575643539429,420.67
4,9,0.11485397815704346,1.4508209228515625,1.78009033203125,1.084127426147461,421.19
4,10,0.05563545227050781,1.6158294677734375,1.7783203125,1.0738804340362549,423.61
4,11,0.061315178871154785,1.3510589599609375,1.811431884765625,1.0100624561309814,424.13
4,12,0.10595971345901489,1.601165771484375,1.747650146484375,1.1106045246124268,426.6
4,13,0.10499882698059082,1.5385894775390625,1.792266845703125,1.1042556762695312,427.12
4,14,0.03917056322097778,1.6326141357421875,1.822418212890625,1.0756803750991821,429.62
4,15,0.023628592491149902,1.4872894287109375,1.83343505859375,1.019845962524414,430.13
4,16,0.06578493118286133,1.780181884765625,1.8448486328125,1.1532940864562988,432.72
4,17,0.1015404760837555,1.5557174682617188,1.81988525390625,1.1142213344573975,433.23
4,18,0.02947068214416504,1.613677978515625,1.82672119140625,1.0615904331207275,435.69
4,19,0.05309396982192993,1.6316986083984375,1.79888916015625,1.0822703838348389,436.21
4,20,0.08432823419570923,1.3954010009765625,1.849334716796875,1.0577490329742432,438.71
4,21,0.04508364200592041,1.584564208984375,1.7530517578125,1.0463684797286987,439.23
4,22,0.10316038131713867,1.4990081787109375,1.7830810546875,1.08778715133667,441.71
4,23,0.13663089275360107,1.45257568359375,1.7496337890625,1.0972938537597656,442.22
4,24,0.03391683101654053,1.4193878173828125,1.79754638671875,0.998997151851654,444.74
4,25,0.041464924812316895,1.559906005859375,1.7745361328125,1.0417976379394531,445.25
4,26,0.06767189502716064,1.455963134765625,1.79473876953125,1.0428824424743652,447.8
4,27,0.09003877639770508,1.4983444213867188,1.7955322265625,1.0782017707824707,448.32
4,28,0.05159181356430054,1.3776702880859375,1.772857666015625,0.9967502355575562,450.84
4,29,0.12414628267288208,1.3325958251953125,1.832977294921875,1.0738182067871094,451.36
4,30,0.1419302225112915,1.5819625854492188,1.7525634765625,1.1422879695892334,453.85
4,31,0.13279825448989868,1.5888519287109375,1.77850341796875,1.1430048942565918,454.36
4,32,0.07309824228286743,1.730804443359375,1.763397216796875,1.1213587522506714,456.89
4,33,0.07594466209411621,1.7150421142578125,1.772552490234375,1.122223138809204,457.4
4,34,0.06456339359283447,1.4213104248046875,1.80194091796875,1.0315388441085815,460.06
4,35,0.1106157898902893,1.3305206298828125,1.80255126953125,1.050537347793579,460.57
4,36,0.06599628925323486,1.3820648193359375,1.779541015625,1.014478087425232,468.44
4,37,0.16567325592041016,1.501983642578125,1.738922119140625,1.1379450559616089,468.96
4,38,0.05096691846847534,1.335418701171875,1.769073486328125,0.9823145866394043,471.55
4,39,0.057839155197143555,1.6791534423828125,1.78173828125,1.096106767654419,472.06
4,40,0.1344764232635498,1.3280715942382812,1.802581787109375,1.0736725330352783,474.6
4,41,0.15741366147994995,1.36663818359375,1.792236328125,1.1050760746002197,475.11
4,42,0.05723071098327637,1.4179000854492188,1.7867431640625,1.01862370967865,477.63
4,43,0.07234132289886475,1.5543746948242188,1.7852783203125,1.0742372274398804,478.14
4,44,0.057711243629455566,1.3217697143554688,1.730926513671875,0.9735201597213745,480.7
4,45,0.1573808193206787,1.2858428955078125,1.777587890625,1.0764100551605225,481.21
4,46,0.1503658890724182,1.51470947265625,1.7471923828125,1.128936529159546,483.77
4,47,0.12862873077392578,1.4458847045898438,1.76434326171875,1.0916972160339355,484.29
4,48,0.07075256109237671,1.4881134033203125,1.802886962890625,1.0580527782440186,486.8
4,49,0.11705625057220459,1.455535888671875,1.844451904296875,1.1070525646209717,487.32
4,50,0.09315788745880127,1.3620071411132812,1.800506591796875,1.0419120788574219,489.8
4,51,0.09840238094329834,1.423126220703125,1.8350830078125,1.0758652687072754,490.32
4,52,0.06104695796966553,1.3278884887695312,1.770721435546875,0.9906299710273743,492.81
4,53,0.058579206466674805,1.1669845581054688,1.78143310546875,0.9431045651435852,493.32
4,54,0.05266326665878296,1.374176025390625,1.824310302734375,1.012209177017212,495.86
4,55,0.12499845027923584,1.231170654296875,1.764984130859375,1.0238449573516846,496.38
4,56,0.03972393274307251,1.4097976684570312,1.758819580078125,0.9903091192245483,499.17
4,57,0.03893333673477173,1.4094696044921875,1.765472412109375,0.9914159774780273,499.68
4,58,0.04030108451843262,1.3973846435546875,1.78375244140625,0.9946422576904297,502.19
4,59,0.1078803539276123,1.3365859985351562,1.8094482421875,1.051690697669983,502.7
4,60,0.04919636249542236,1.4613037109375,1.7838134765625,1.0227315425872803,505.04
5,0,0.03711181879043579,1.1841697692871094,1.8258056640625,0.9401044845581055,509.59
5,1,0.05160236358642578,1.2845649719238281,1.821990966796875,0.9835691452026367,510.11
5,2,0.10856801271438599,1.1632156372070312,1.795654296875,0.9962289929389954,512.64
5,3,0.054380834102630615,1.306915283203125,1.778045654296875,0.9798691272735596,513.16
5,4,0.05291622877120972,1.3430633544921875,1.789581298828125,0.9927096366882324,518.22
5,5,0.028081119060516357,1.104522705078125,1.80462646484375,0.9008259177207947,518.73
5,6,0.025300145149230957,1.1041030883789062,1.781829833984375,0.8910800814628601,521.39
5,7,0.05494970083236694,1.5166473388671875,1.78753662109375,1.0462050437927246,521.91
5,8,0.03536432981491089,1.156951904296875,1.75933837890625,0.9102514386177063,524.33
5,9,0.05535101890563965,0.9364395141601562,1.74456787109375,0.8596532344818115,524.85
5,10,0.08380693197250366,1.1789932250976562,1.71728515625,0.9526904821395874,527.37
5,11,0.04648697376251221,1.21356201171875,1.787200927734375,0.9467158913612366,527.88
5,12,0.03352254629135132,1.0067596435546875,1.79644775390625,0.8744847774505615,530.31
5,13,0.06815266609191895,1.064697265625,1.780517578125,0.9217171669006348,530.82
5,14,0.07742702960968018,1.0577392578125,1.802642822265625,0.9355416893959045,533.3
5,15,0.04754948616027832,1.1057357788085938,1.771820068359375,0.9108163118362427,533.82
5,16,0.04248088598251343,1.2768173217773438,1.767669677734375,0.955826997756958,536.33
5,17,0.11575853824615479,1.3130569458007812,1.812255859375,1.0533523559570312,536.84
5,18,0.08770716190338135,1.4708328247070312,1.867767333984375,1.089287281036377,539.34
5,19,0.0326007604598999,1.0011100769042969,1.808502197265625,0.8754844665527344,539.85
5,20,0.06827223300933838,1.0993576049804688,1.8023681640625,0.938789963722229,542.32
5,21,0.030093610286712646,1.611083984375,1.850616455078125,1.068603754043579,542.84
5,22,0.03008556365966797,1.0213470458984375,1.770843505859375,0.8677427768707275,545.3
5,23,0.12797093391418457,1.26287841796875,1.7767333984375,1.0398545265197754,545.81
5,24,0.03112691640853882,0.9608917236328125,1.835723876953125,0.8701115846633911,548.24
5,25,0.08454829454421997,1.01043701171875,1.788970947265625,0.9243707060813904,548.76
5,26,0.30144762992858887,1.0190582275390625,1.865692138671875,1.1668727397918701,551.27
